Class ID,Class Name,Easy Accuracy,Hard Accuracy,Drop
10,"brambling, Fringilla montifringilla",0.9210526315789473,0.8148148148148148,0.10623781676413258
100,"black swan, Cygnus atratus",0.9824561403508771,0.8316831683168316,0.1507729720340455
102,"echidna, spiny anteater, anteater",0.40336134453781514,0.07547169811320754,0.3278896464246076
128,"black stork, Ciconia nigra",0.8461538461538461,0.583941605839416,0.26221224031443013
130,flamingo,0.819672131147541,0.6633663366336634,0.1563057945138776
133,bittern,0.9414893617021277,0.6571428571428571,0.2843465045592706
144,pelican,0.9850746268656716,0.8367346938775511,0.14833993298812054
150,sea lion,0.896551724137931,0.8584905660377359,0.03806115810019517
16,bulbul,0.1721311475409836,0.2265193370165746,-0.05438818947559099
20,"water ouzel, dipper",0.9486166007905138,0.7777777777777778,0.170838823012736
23,Vulture,0.875,0.7959183673469388,0.07908163265306123
275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.946078431372549,0.7916666666666666,0.15441176470588236
276,"hyena, hyaena",0.9411764705882353,0.86,0.0811764705882353
277,"red fox, Vulpes vulpes",0.647887323943662,0.5714285714285714,0.0764587525150906
279,"Arctic fox, white fox, Alopex lagopus",0.819672131147541,0.5811965811965812,0.23847554995095976
290,"jaguar, panther, Panthera onca, Felis onca",0.59375,0.45739910313901344,0.13635089686098656
291,"lion, king of beasts, Panthera leo",0.9069767441860465,0.7330316742081447,0.1739450699779017
293,"cheetah, chetah, Acinonyx jubatus",0.970873786407767,0.8365384615384616,0.13433532486930544
296,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",1.0,0.9090909090909091,0.09090909090909094
30,"bullfrog, Rana catesbeiana",0.8661710037174721,0.6623376623376623,0.2038333413798098
305,dung beetle,0.7846153846153846,0.5957446808510638,0.1888707037643208
316,"cicada, cicala",0.8758620689655172,0.75,0.12586206896551722
33,"loggerhead, loggerhead turtle, Caretta caretta",0.7710280373831776,0.5934065934065934,0.1776214439765842
337,beaver,0.883495145631068,0.9,-0.01650485436893201
349,"bighorn, bighorn sheep, cimarron",0.3368421052631579,0.3958333333333333,-0.05899122807017543
357,mink,0.5064935064935064,0.27450980392156865,0.2319837025719378
360,otter,0.8473282442748091,0.6190476190476191,0.22828062522719006
37,"box turtle, box tortoise",0.8461538461538461,0.6927083333333334,0.15344551282051277
39,"common iguana, iguana, Iguana iguana",0.76,0.5384615384615384,0.22153846153846157
41,"whiptail, whiptail lizard",0.8906882591093117,0.7,0.19068825910931175
42,agama,0.6280487804878049,0.46808510638297873,0.15996367410482615
49,"African crocodile, Nile crocodile, Crocodylus niloticus",0.8777777777777778,0.7283950617283951,0.1493827160493827
54,"hognose snake, puff adder, sand viper",0.15025906735751296,0.032520325203252036,0.11773874215426092
56,"king snake, kingsnake",0.6946902654867256,0.5670103092783505,0.12767995620837513
57,"garter snake, grass snake",0.9230769230769231,0.3795918367346939,0.5434850863422293
58,water snake,0.9072847682119205,0.4506172839506173,0.4566674842613032
70,"harvestman, daddy longlegs, Phalangium opilio",0.8662674650698603,0.664,0.20226746506986026
71,scorpion,0.8987341772151899,0.667953667953668,0.23078050926152194
76,tarantula,0.9432314410480349,0.8717948717948718,0.0714365692531631
79,centipede,0.9333333333333333,0.7788461538461539,0.1544871794871795
80,black grouse,0.7333333333333333,0.5968992248062015,0.13643410852713178
81,ptarmigan,1.0,0.8686868686868687,0.13131313131313127
83,"prairie chicken, prairie grouse, prairie fowl",0.7242990654205608,0.5348837209302325,0.18941534449032826
89,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",0.9607843137254902,0.7777777777777778,0.18300653594771243
9,"ostrich, Struthio camelus",0.8921568627450981,0.8571428571428571,0.035014005602240994
