Class ID,Class Name,Easy Accuracy,Hard Accuracy,Drop
10,"brambling, Fringilla montifringilla",0.7105263157894737,0.5555555555555556,0.1549707602339181
100,"black swan, Cygnus atratus",0.9064327485380117,0.693069306930693,0.21336344160731868
102,"echidna, spiny anteater, anteater",0.44537815126050423,0.02358490566037736,0.4217932456001269
128,"black stork, Ciconia nigra",0.6153846153846154,0.4306569343065693,0.1847276810780461
130,flamingo,0.7978142076502732,0.8613861386138614,-0.06357193096358815
133,bittern,0.9361702127659575,0.6,0.3361702127659575
144,pelican,0.9701492537313433,0.9387755102040817,0.03137374352726163
150,sea lion,0.896551724137931,0.8490566037735849,0.04749512036434611
16,bulbul,0.06557377049180328,0.08839779005524862,-0.022824019563445333
20,"water ouzel, dipper",0.9486166007905138,0.8827160493827161,0.06590055140779771
23,Vulture,0.9652777777777778,0.7346938775510204,0.23058390022675734
275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.9901960784313726,0.9861111111111112,0.004084967320261423
276,"hyena, hyaena",0.8058823529411765,0.84,-0.034117647058823475
277,"red fox, Vulpes vulpes",0.5070422535211268,0.5142857142857142,-0.007243460764587484
279,"Arctic fox, white fox, Alopex lagopus",0.7459016393442623,0.29914529914529914,0.4467563401989632
290,"jaguar, panther, Panthera onca, Felis onca",0.734375,0.6995515695067265,0.03482343049327352
291,"lion, king of beasts, Panthera leo",0.872093023255814,0.6832579185520362,0.18883510470377773
293,"cheetah, chetah, Acinonyx jubatus",0.9854368932038835,0.9038461538461539,0.08159073935772965
296,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",1.0,0.9363636363636364,0.0636363636363636
30,"bullfrog, Rana catesbeiana",0.7955390334572491,0.7662337662337663,0.02930526722348281
305,dung beetle,0.46153846153846156,0.09574468085106383,0.36579378068739776
316,"cicada, cicala",0.7862068965517242,0.5227272727272727,0.26347962382445145
33,"loggerhead, loggerhead turtle, Caretta caretta",0.7850467289719626,0.2967032967032967,0.4883434322686659
337,beaver,0.7864077669902912,0.85,-0.06359223300970873
349,"bighorn, bighorn sheep, cimarron",0.35789473684210527,0.4166666666666667,-0.05877192982456142
357,mink,0.6103896103896104,0.3235294117647059,0.28686019862490447
360,otter,0.7786259541984732,0.5142857142857142,0.264340239912759
37,"box turtle, box tortoise",0.5230769230769231,0.5208333333333334,0.0022435897435897356
39,"common iguana, iguana, Iguana iguana",0.72,0.4188034188034188,0.30119658119658116
41,"whiptail, whiptail lizard",0.8866396761133604,0.52,0.36663967611336035
42,agama,0.7408536585365854,0.2978723404255319,0.44298131811105346
49,"African crocodile, Nile crocodile, Crocodylus niloticus",0.8888888888888888,0.4691358024691358,0.41975308641975306
54,"hognose snake, puff adder, sand viper",0.3160621761658031,0.032520325203252036,0.2835418509625511
56,"king snake, kingsnake",0.588495575221239,0.32989690721649484,0.2585986680047441
57,"garter snake, grass snake",0.7564102564102564,0.22448979591836735,0.531920460491889
58,water snake,0.8145695364238411,0.2654320987654321,0.5491374376584091
70,"harvestman, daddy longlegs, Phalangium opilio",0.5768463073852296,0.232,0.3448463073852296
71,scorpion,0.8227848101265823,0.722007722007722,0.10077708811886033
76,tarantula,0.8995633187772926,0.6923076923076923,0.20725562646960027
79,centipede,0.8666666666666667,0.5769230769230769,0.2897435897435898
80,black grouse,0.6444444444444445,0.2868217054263566,0.3576227390180879
81,ptarmigan,0.9824561403508771,0.6666666666666666,0.3157894736842105
83,"prairie chicken, prairie grouse, prairie fowl",0.7149532710280374,0.4186046511627907,0.2963486198652467
89,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",0.9673202614379085,0.8181818181818182,0.14913844325609027
9,"ostrich, Struthio camelus",0.8333333333333334,0.7589285714285714,0.07440476190476197
