Class ID,Class Name,Easy Accuracy,Hard Accuracy,Drop
10,"brambling, Fringilla montifringilla",0.7719298245614035,0.6296296296296297,0.14230019493177382
100,"black swan, Cygnus atratus",0.9824561403508771,0.900990099009901,0.08146604134097613
102,"echidna, spiny anteater, anteater",0.5546218487394958,0.12735849056603774,0.42726335817345806
128,"black stork, Ciconia nigra",0.8333333333333334,0.8248175182481752,0.008515815085158196
130,flamingo,0.6994535519125683,0.5247524752475248,0.17470107666504353
133,bittern,0.7978723404255319,0.5523809523809524,0.24549138804457948
144,pelican,0.8955223880597015,0.6020408163265306,0.2934815717331709
150,sea lion,0.9655172413793104,0.9339622641509434,0.031554977228366976
16,bulbul,0.2540983606557377,0.2265193370165746,0.02757902363916312
20,"water ouzel, dipper",0.7905138339920948,0.6234567901234568,0.16705704386863807
23,Vulture,0.8611111111111112,0.7346938775510204,0.1264172335600907
275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.8186274509803921,0.625,0.19362745098039214
276,"hyena, hyaena",0.8264705882352941,0.84,-0.013529411764705901
277,"red fox, Vulpes vulpes",0.7253521126760564,0.6571428571428571,0.06820925553319923
279,"Arctic fox, white fox, Alopex lagopus",0.8442622950819673,0.4188034188034188,0.42545887627854845
290,"jaguar, panther, Panthera onca, Felis onca",0.59375,0.515695067264574,0.07805493273542596
291,"lion, king of beasts, Panthera leo",0.7170542635658915,0.5294117647058824,0.18764249886000917
293,"cheetah, chetah, Acinonyx jubatus",0.9902912621359223,0.9711538461538461,0.01913741598207619
296,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",1.0,0.9363636363636364,0.0636363636363636
30,"bullfrog, Rana catesbeiana",0.9219330855018587,0.7857142857142857,0.136218799787573
305,dung beetle,0.5692307692307692,0.2872340425531915,0.2819967266775777
316,"cicada, cicala",0.9379310344827586,0.8409090909090909,0.09702194357366767
33,"loggerhead, loggerhead turtle, Caretta caretta",0.9345794392523364,0.8681318681318682,0.06644757112046829
337,beaver,0.912621359223301,0.82,0.09262135922330106
349,"bighorn, bighorn sheep, cimarron",0.6,0.7083333333333334,-0.10833333333333339
357,mink,0.1038961038961039,0.13725490196078433,-0.03335879806468042
360,otter,0.6946564885496184,0.3523809523809524,0.34227553616866596
37,"box turtle, box tortoise",0.6923076923076923,0.7135416666666666,-0.02123397435897434
39,"common iguana, iguana, Iguana iguana",0.78,0.5470085470085471,0.23299145299145296
41,"whiptail, whiptail lizard",0.4939271255060729,0.27,0.22392712550607285
42,agama,0.6310975609756098,0.19858156028368795,0.4325160006919218
49,"African crocodile, Nile crocodile, Crocodylus niloticus",0.8888888888888888,0.6666666666666666,0.2222222222222222
54,"hognose snake, puff adder, sand viper",0.15544041450777202,0.024390243902439025,0.131050170605333
56,"king snake, kingsnake",0.11504424778761062,0.16494845360824742,-0.0499042058206368
57,"garter snake, grass snake",0.9102564102564102,0.45714285714285713,0.4531135531135531
58,water snake,0.7814569536423841,0.1111111111111111,0.6703458425312729
70,"harvestman, daddy longlegs, Phalangium opilio",0.7764471057884231,0.584,0.19244710578842317
71,scorpion,0.620253164556962,0.4555984555984556,0.16465470895850642
76,tarantula,0.925764192139738,0.8589743589743589,0.06678983316537912
79,centipede,0.95,0.7788461538461539,0.1711538461538461
80,black grouse,0.7111111111111111,0.5348837209302325,0.17622739018087863
81,ptarmigan,0.9473684210526315,0.6464646464646465,0.300903774587985
83,"prairie chicken, prairie grouse, prairie fowl",0.8738317757009346,0.6046511627906976,0.269180612910237
89,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",0.9411764705882353,0.7474747474747475,0.19370172311348777
9,"ostrich, Struthio camelus",0.9607843137254902,0.9732142857142857,-0.012429971988795474
