Class ID,Class Name,Easy Accuracy,Hard Accuracy,Drop
10,"brambling, Fringilla montifringilla",0.9385964912280702,0.8611111111111112,0.07748538011695905
100,"black swan, Cygnus atratus",1.0,1.0,0.0
102,"echidna, spiny anteater, anteater",0.7563025210084033,0.17452830188679244,0.5817742191216109
128,"black stork, Ciconia nigra",0.9743589743589743,0.7226277372262774,0.25173123713269696
130,flamingo,0.907103825136612,0.8613861386138614,0.045717686522750656
133,bittern,0.8936170212765957,0.7428571428571429,0.15075987841945282
144,pelican,0.9800995024875622,0.9285714285714286,0.051528073916133565
150,sea lion,0.9655172413793104,0.9811320754716981,-0.01561483409238773
16,bulbul,0.29508196721311475,0.19337016574585636,0.10171180146725839
20,"water ouzel, dipper",0.9565217391304348,0.8148148148148148,0.14170692431562004
23,Vulture,0.9791666666666666,0.9183673469387755,0.0607993197278911
275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.7843137254901961,0.6805555555555556,0.10375816993464049
276,"hyena, hyaena",0.9382352941176471,0.96,-0.021764705882352908
277,"red fox, Vulpes vulpes",0.823943661971831,0.8571428571428571,-0.0331991951710261
279,"Arctic fox, white fox, Alopex lagopus",0.9508196721311475,0.7307692307692307,0.22005044136191676
290,"jaguar, panther, Panthera onca, Felis onca",0.734375,0.600896860986547,0.13347813901345296
291,"lion, king of beasts, Panthera leo",0.9883720930232558,0.9140271493212669,0.07434494370198885
293,"cheetah, chetah, Acinonyx jubatus",0.9514563106796117,0.75,0.20145631067961167
296,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",1.0,0.9727272727272728,0.027272727272727226
30,"bullfrog, Rana catesbeiana",0.9628252788104089,0.7792207792207793,0.18360449958962965
305,dung beetle,0.7230769230769231,0.5,0.22307692307692306
316,"cicada, cicala",0.9310344827586207,0.8068181818181818,0.1242163009404389
33,"loggerhead, loggerhead turtle, Caretta caretta",0.9065420560747663,0.5274725274725275,0.37906952860223886
337,beaver,0.8640776699029126,0.94,-0.07592233009708738
349,"bighorn, bighorn sheep, cimarron",0.9578947368421052,0.9166666666666666,0.041228070175438614
357,mink,0.5714285714285714,0.37254901960784315,0.19887955182072825
360,otter,0.9541984732824428,0.8476190476190476,0.10657942566339518
37,"box turtle, box tortoise",0.9384615384615385,0.8229166666666666,0.11554487179487183
39,"common iguana, iguana, Iguana iguana",0.9,0.7350427350427351,0.16495726495726493
41,"whiptail, whiptail lizard",0.8380566801619433,0.52,0.31805668016194333
42,agama,0.6036585365853658,0.3546099290780142,0.24904860750735164
49,"African crocodile, Nile crocodile, Crocodylus niloticus",0.9333333333333333,0.7530864197530864,0.18024691358024691
54,"hognose snake, puff adder, sand viper",0.12953367875647667,0.024390243902439025,0.10514343485403765
56,"king snake, kingsnake",0.6991150442477876,0.7216494845360825,-0.022534440288294877
57,"garter snake, grass snake",0.9871794871794872,0.889795918367347,0.09738356881214028
58,water snake,0.9072847682119205,0.13580246913580246,0.7714822990761181
70,"harvestman, daddy longlegs, Phalangium opilio",0.8982035928143712,0.76,0.13820359281437122
71,scorpion,0.9746835443037974,0.7992277992277992,0.17545574507599826
76,tarantula,0.9650655021834061,0.8974358974358975,0.06762960474750868
79,centipede,0.95,0.8269230769230769,0.12307692307692308
80,black grouse,0.7555555555555555,0.5736434108527132,0.18191214470284234
81,ptarmigan,0.9649122807017544,0.6666666666666666,0.29824561403508776
83,"prairie chicken, prairie grouse, prairie fowl",0.7149532710280374,0.32558139534883723,0.3893718756792002
89,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",0.954248366013072,0.9494949494949495,0.004753416518122444
9,"ostrich, Struthio camelus",0.9705882352941176,1.0,-0.02941176470588236
