Class ID,Class Name,Easy Accuracy,Hard Accuracy,Drop
10,"brambling, Fringilla montifringilla",0.9473684210526315,0.8425925925925926,0.10477582846003897
100,"black swan, Cygnus atratus",0.9590643274853801,0.7524752475247525,0.2065890799606276
102,"echidna, spiny anteater, anteater",0.25210084033613445,0.05188679245283019,0.20021404788330427
128,"black stork, Ciconia nigra",0.8333333333333334,0.7299270072992701,0.1034063260340633
130,flamingo,0.8743169398907104,0.8217821782178217,0.05253476167288862
133,bittern,0.925531914893617,0.5714285714285714,0.3541033434650456
144,pelican,0.9402985074626866,0.8877551020408163,0.052543405421870304
150,sea lion,0.896551724137931,0.8018867924528302,0.09466493168510082
16,bulbul,0.06557377049180328,0.016574585635359115,0.04899918485644417
20,"water ouzel, dipper",0.9525691699604744,0.808641975308642,0.14392719465183235
23,Vulture,0.7847222222222222,0.6938775510204082,0.09084467120181405
275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.9852941176470589,0.9305555555555556,0.054738562091503296
276,"hyena, hyaena",0.8,0.82,-0.019999999999999907
277,"red fox, Vulpes vulpes",0.5915492957746479,0.5047619047619047,0.08678739101274313
279,"Arctic fox, white fox, Alopex lagopus",0.8278688524590164,0.4230769230769231,0.40479192938209335
290,"jaguar, panther, Panthera onca, Felis onca",0.609375,0.39461883408071746,0.21475616591928254
291,"lion, king of beasts, Panthera leo",0.9069767441860465,0.6334841628959276,0.2734925812901189
293,"cheetah, chetah, Acinonyx jubatus",0.970873786407767,0.7115384615384616,0.25933532486930544
296,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",1.0,0.9090909090909091,0.09090909090909094
30,"bullfrog, Rana catesbeiana",0.9256505576208178,0.7337662337662337,0.1918843238545841
305,dung beetle,0.5076923076923077,0.10638297872340426,0.4013093289689034
316,"cicada, cicala",0.8827586206896552,0.6704545454545454,0.21230407523510975
33,"loggerhead, loggerhead turtle, Caretta caretta",0.8084112149532711,0.32967032967032966,0.4787408852829414
337,beaver,0.8640776699029126,0.84,0.024077669902912602
349,"bighorn, bighorn sheep, cimarron",0.4842105263157895,0.375,0.10921052631578948
357,mink,0.6493506493506493,0.19607843137254902,0.45327221797810036
360,otter,0.8320610687022901,0.6666666666666666,0.1653944020356235
37,"box turtle, box tortoise",0.9230769230769231,0.8333333333333334,0.08974358974358976
39,"common iguana, iguana, Iguana iguana",0.74,0.5042735042735043,0.23572649572649573
41,"whiptail, whiptail lizard",0.659919028340081,0.08,0.579919028340081
42,agama,0.8445121951219512,0.6382978723404256,0.20621432278152563
49,"African crocodile, Nile crocodile, Crocodylus niloticus",0.7666666666666667,0.49382716049382713,0.2728395061728396
54,"hognose snake, puff adder, sand viper",0.35751295336787564,0.04065040650406504,0.3168625468638106
56,"king snake, kingsnake",0.26548672566371684,0.23711340206185566,0.028373323601861178
57,"garter snake, grass snake",0.7051282051282052,0.22857142857142856,0.47655677655677664
58,water snake,0.8013245033112583,0.2716049382716049,0.5297195650396533
70,"harvestman, daddy longlegs, Phalangium opilio",0.6926147704590818,0.528,0.1646147704590818
71,scorpion,0.810126582278481,0.5521235521235521,0.25800303015492887
76,tarantula,0.8908296943231441,0.6923076923076923,0.19852200201545178
79,centipede,0.95,0.75,0.19999999999999996
80,black grouse,0.7555555555555555,0.4263565891472868,0.32919896640826873
81,ptarmigan,0.9649122807017544,0.7474747474747475,0.21743753322700687
83,"prairie chicken, prairie grouse, prairie fowl",0.6074766355140186,0.313953488372093,0.2935231471419256
89,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",0.9934640522875817,0.9292929292929293,0.06417112299465244
9,"ostrich, Struthio camelus",0.9019607843137255,0.8571428571428571,0.04481792717086841
