Class ID,Class Name,Easy Accuracy,Hard Accuracy,Drop
10,"brambling, Fringilla montifringilla",0.8947368421052632,0.7129629629629629,0.18177387914230025
100,"black swan, Cygnus atratus",0.9766081871345029,0.8811881188118812,0.09542006832262173
102,"echidna, spiny anteater, anteater",0.14285714285714285,0.02358490566037736,0.1192722371967655
128,"black stork, Ciconia nigra",0.9102564102564102,0.635036496350365,0.2752199139060453
130,flamingo,0.6557377049180327,0.2871287128712871,0.36860899204674563
133,bittern,0.9308510638297872,0.6952380952380952,0.235612968591692
144,pelican,0.9701492537313433,0.8367346938775511,0.13341455985379225
150,sea lion,0.9310344827586207,0.7830188679245284,0.1480156148340923
16,bulbul,0.20491803278688525,0.09944751381215469,0.10547051897473056
20,"water ouzel, dipper",0.9209486166007905,0.7160493827160493,0.20489923388474118
23,Vulture,0.7847222222222222,0.7040816326530612,0.08064058956916098
275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.9558823529411765,0.875,0.08088235294117652
276,"hyena, hyaena",0.8411764705882353,0.81,0.03117647058823525
277,"red fox, Vulpes vulpes",0.6619718309859155,0.638095238095238,0.02387659289067745
279,"Arctic fox, white fox, Alopex lagopus",0.8442622950819673,0.43162393162393164,0.4126383634580356
290,"jaguar, panther, Panthera onca, Felis onca",0.171875,0.053811659192825115,0.11806334080717489
291,"lion, king of beasts, Panthera leo",0.810077519379845,0.6470588235294118,0.16301869585043316
293,"cheetah, chetah, Acinonyx jubatus",0.9660194174757282,0.7692307692307693,0.1967886482449589
296,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",0.9920634920634921,0.8,0.19206349206349205
30,"bullfrog, Rana catesbeiana",0.9033457249070632,0.6818181818181818,0.22152754308888145
305,dung beetle,0.5230769230769231,0.2553191489361702,0.2677577741407529
316,"cicada, cicala",0.8896551724137931,0.6477272727272727,0.2419278996865204
33,"loggerhead, loggerhead turtle, Caretta caretta",0.794392523364486,0.46153846153846156,0.3328540618260244
337,beaver,0.7669902912621359,0.86,-0.09300970873786407
349,"bighorn, bighorn sheep, cimarron",0.6736842105263158,0.6666666666666666,0.007017543859649145
357,mink,0.22077922077922077,0.058823529411764705,0.16195569136745608
360,otter,0.7404580152671756,0.5904761904761905,0.1499818247909851
37,"box turtle, box tortoise",0.7230769230769231,0.4375,0.28557692307692306
39,"common iguana, iguana, Iguana iguana",0.78,0.42735042735042733,0.3526495726495727
41,"whiptail, whiptail lizard",0.7651821862348178,0.29,0.47518218623481784
42,agama,0.6341463414634146,0.3262411347517731,0.30790520671164157
49,"African crocodile, Nile crocodile, Crocodylus niloticus",0.8333333333333334,0.5308641975308642,0.30246913580246915
54,"hognose snake, puff adder, sand viper",0.6632124352331606,0.2682926829268293,0.39491975230633136
56,"king snake, kingsnake",0.6769911504424779,0.5257731958762887,0.15121795456618925
57,"garter snake, grass snake",0.6666666666666666,0.22040816326530613,0.44625850340136053
58,water snake,0.9072847682119205,0.1419753086419753,0.7653094595699452
70,"harvestman, daddy longlegs, Phalangium opilio",0.5828343313373253,0.632,-0.04916566866267469
71,scorpion,0.7341772151898734,0.5907335907335908,0.14344362445628267
76,tarantula,0.8471615720524017,0.7564102564102564,0.09075131564214534
79,centipede,0.7166666666666667,0.6826923076923077,0.033974358974358965
80,black grouse,0.6888888888888889,0.37209302325581395,0.31679586563307494
81,ptarmigan,0.8947368421052632,0.6060606060606061,0.2886762360446571
83,"prairie chicken, prairie grouse, prairie fowl",0.8598130841121495,0.5,0.3598130841121495
89,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",1.0,0.7878787878787878,0.21212121212121215
9,"ostrich, Struthio camelus",0.7549019607843137,0.6964285714285714,0.05847338935574231
