Class ID,Class Name,Easy Accuracy,Hard Accuracy,Drop
10,"brambling, Fringilla montifringilla",0.9210526315789473,0.6203703703703703,0.300682261208577
100,"black swan, Cygnus atratus",0.9649122807017544,0.7623762376237624,0.202536043077992
102,"echidna, spiny anteater, anteater",0.42016806722689076,0.04716981132075472,0.37299825590613606
128,"black stork, Ciconia nigra",0.8205128205128205,0.3284671532846715,0.49204566722814896
130,flamingo,0.7704918032786885,0.6039603960396039,0.16653140723908455
133,bittern,0.9042553191489362,0.4666666666666667,0.4375886524822695
144,pelican,0.8606965174129353,0.7142857142857143,0.146410803127221
150,sea lion,0.8620689655172413,0.5471698113207547,0.3148991541964866
16,bulbul,0.21311475409836064,0.13259668508287292,0.08051806901548772
20,"water ouzel, dipper",0.8260869565217391,0.5555555555555556,0.27053140096618356
23,Vulture,0.8333333333333334,0.5306122448979592,0.30272108843537415
275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.8823529411764706,0.7361111111111112,0.1462418300653594
276,"hyena, hyaena",0.9147058823529411,0.86,0.05470588235294116
277,"red fox, Vulpes vulpes",0.45774647887323944,0.4666666666666667,-0.008920187793427237
279,"Arctic fox, white fox, Alopex lagopus",0.7213114754098361,0.25213675213675213,0.46917472327308396
290,"jaguar, panther, Panthera onca, Felis onca",0.34375,0.20179372197309417,0.14195627802690583
291,"lion, king of beasts, Panthera leo",0.8527131782945736,0.5203619909502263,0.3323511873443473
293,"cheetah, chetah, Acinonyx jubatus",0.9029126213592233,0.6057692307692307,0.2971433905899926
296,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",0.9841269841269841,0.7454545454545455,0.2386724386724386
30,"bullfrog, Rana catesbeiana",0.758364312267658,0.4155844155844156,0.3427798966832424
305,dung beetle,0.5230769230769231,0.19148936170212766,0.33158756137479545
316,"cicada, cicala",0.7448275862068966,0.4431818181818182,0.3016457680250784
33,"loggerhead, loggerhead turtle, Caretta caretta",0.6682242990654206,0.15384615384615385,0.5143781452192667
337,beaver,0.7766990291262136,0.73,0.0466990291262136
349,"bighorn, bighorn sheep, cimarron",0.5789473684210527,0.4375,0.14144736842105265
357,mink,0.44155844155844154,0.0392156862745098,0.4023427552839317
360,otter,0.6717557251908397,0.37142857142857144,0.30032715376226826
37,"box turtle, box tortoise",0.8,0.5833333333333334,0.21666666666666667
39,"common iguana, iguana, Iguana iguana",0.52,0.29914529914529914,0.22085470085470088
41,"whiptail, whiptail lizard",0.7165991902834008,0.22,0.4965991902834008
42,agama,0.6615853658536586,0.3475177304964539,0.31406763535720467
49,"African crocodile, Nile crocodile, Crocodylus niloticus",0.7,0.3333333333333333,0.36666666666666664
54,"hognose snake, puff adder, sand viper",0.3471502590673575,0.056910569105691054,0.2902396899616665
56,"king snake, kingsnake",0.2345132743362832,0.16494845360824742,0.06956482072803577
57,"garter snake, grass snake",0.782051282051282,0.24081632653061225,0.5412349555206698
58,water snake,0.6026490066225165,0.012345679012345678,0.5903033276101708
70,"harvestman, daddy longlegs, Phalangium opilio",0.626746506986028,0.368,0.25874650698602797
71,scorpion,0.45569620253164556,0.11969111969111969,0.3360050828405259
76,tarantula,0.7641921397379913,0.36538461538461536,0.3988075243533759
79,centipede,0.6,0.38461538461538464,0.21538461538461534
80,black grouse,0.7111111111111111,0.26356589147286824,0.4475452196382429
81,ptarmigan,0.9824561403508771,0.5555555555555556,0.42690058479532156
83,"prairie chicken, prairie grouse, prairie fowl",0.6308411214953271,0.27906976744186046,0.35177135405346666
89,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",0.9281045751633987,0.7575757575757576,0.17052881758764116
9,"ostrich, Struthio camelus",0.8725490196078431,0.75,0.12254901960784315
