Class ID,Class Name,Easy Accuracy,Hard Accuracy,Drop
10,"brambling, Fringilla montifringilla",0.8508771929824561,0.7962962962962963,0.05458089668615984
100,"black swan, Cygnus atratus",0.9824561403508771,0.900990099009901,0.08146604134097613
102,"echidna, spiny anteater, anteater",0.2689075630252101,0.05188679245283019,0.2170207705723799
128,"black stork, Ciconia nigra",0.8076923076923077,0.8248175182481752,-0.017125210555867465
130,flamingo,0.8524590163934426,0.594059405940594,0.25839961045284854
133,bittern,0.9308510638297872,0.6190476190476191,0.31180344478216815
144,pelican,0.900497512437811,0.5510204081632653,0.3494771042745457
150,sea lion,0.8793103448275862,0.7924528301886793,0.0868575146389069
16,bulbul,0.07377049180327869,0.09392265193370165,-0.020152160130422966
20,"water ouzel, dipper",0.9644268774703557,0.8024691358024691,0.16195774166788657
23,Vulture,0.6666666666666666,0.6326530612244898,0.0340136054421768
275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.9362745098039216,0.8611111111111112,0.07516339869281041
276,"hyena, hyaena",0.8117647058823529,0.82,-0.008235294117647007
277,"red fox, Vulpes vulpes",0.29577464788732394,0.2761904761904762,0.01958417169684773
279,"Arctic fox, white fox, Alopex lagopus",0.9180327868852459,0.45726495726495725,0.46076782962028867
290,"jaguar, panther, Panthera onca, Felis onca",0.40625,0.2600896860986547,0.14616031390134532
291,"lion, king of beasts, Panthera leo",0.8565891472868217,0.6063348416289592,0.25025430565786244
293,"cheetah, chetah, Acinonyx jubatus",0.9563106796116505,0.6730769230769231,0.2832337565347274
296,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",0.9841269841269841,0.9181818181818182,0.06594516594516586
30,"bullfrog, Rana catesbeiana",0.8736059479553904,0.577922077922078,0.2956838700333124
305,dung beetle,0.6615384615384615,0.425531914893617,0.2360065466448445
316,"cicada, cicala",0.8,0.5227272727272727,0.27727272727272734
33,"loggerhead, loggerhead turtle, Caretta caretta",0.7757009345794392,0.18681318681318682,0.5888877477662524
337,beaver,0.8543689320388349,0.78,0.07436893203883488
349,"bighorn, bighorn sheep, cimarron",0.7473684210526316,0.6979166666666666,0.04945175438596494
357,mink,0.8831168831168831,0.4117647058823529,0.47135217723453016
360,otter,0.7251908396946565,0.3238095238095238,0.40138131588513265
37,"box turtle, box tortoise",0.9230769230769231,0.828125,0.09495192307692313
39,"common iguana, iguana, Iguana iguana",0.52,0.38461538461538464,0.13538461538461538
41,"whiptail, whiptail lizard",0.8825910931174089,0.56,0.32259109311740886
42,agama,0.8170731707317073,0.41843971631205673,0.39863345441965053
49,"African crocodile, Nile crocodile, Crocodylus niloticus",0.8777777777777778,0.5555555555555556,0.3222222222222222
54,"hognose snake, puff adder, sand viper",0.42487046632124353,0.11382113821138211,0.3110493281098614
56,"king snake, kingsnake",0.7212389380530974,0.6185567010309279,0.1026822370221695
57,"garter snake, grass snake",0.8717948717948718,0.37142857142857144,0.5003663003663004
58,water snake,0.9006622516556292,0.2839506172839506,0.6167116343716785
70,"harvestman, daddy longlegs, Phalangium opilio",0.7924151696606786,0.504,0.2884151696606786
71,scorpion,0.8860759493670886,0.5752895752895753,0.3107863740775133
76,tarantula,0.925764192139738,0.7435897435897436,0.18217444854999443
79,centipede,0.7833333333333333,0.6826923076923077,0.10064102564102562
80,black grouse,0.6666666666666666,0.4883720930232558,0.17829457364341084
81,ptarmigan,0.8947368421052632,0.7070707070707071,0.1876661350345561
83,"prairie chicken, prairie grouse, prairie fowl",0.5607476635514018,0.19767441860465115,0.36307324494675064
89,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",1.0,0.8080808080808081,0.19191919191919193
9,"ostrich, Struthio camelus",0.9411764705882353,0.8571428571428571,0.08403361344537819
